id,Target_Index,system,src,ref,hyps,mqm_score
147,46,NLLB_MBR_BLEU,"One person has been arrested amid a protest outside Tate Britain, where a drag queen storytelling event for children was being hosted. The Metropolitan police said one person was arrested on suspicion of making a racially aggravated comment towards a police officer outside the art gallery near Westminster. No injuries have been reported and officers remain at the scene, the force said.","Inmitten eines Protests vor der Tate Britain wurde eine Person verhaftet. Dort wurde eine Veranstaltung für Kinder, bei der eine Dragqueen Geschichten erzählte, veranstaltet. Laut der Metropolitan Police wurde eine Person festgenommen, weil sie verdächtigt wird, vor der Kunstgalerie in der Nähe von Westminster eine rassistische Äußerung gegenüber einem Polizeibeamten gemacht zu haben. Es wurden keine Verletzungen gemeldet und Beamte sind weiter vor Ort, so die Polizei.","Die Polizei hatte nach eigenen Angaben eine Person verhaftet, die verdächtigt wurde, einen Polizisten vor der Kunstgalerie in der Nähe von Westminster rassistisch beleidigt zu haben.",-10.0
148,46,ONLINE-A,"One person has been arrested amid a protest outside Tate Britain, where a drag queen storytelling event for children was being hosted. The Metropolitan police said one person was arrested on suspicion of making a racially aggravated comment towards a police officer outside the art gallery near Westminster. No injuries have been reported and officers remain at the scene, the force said.","Inmitten eines Protests vor der Tate Britain wurde eine Person verhaftet. Dort wurde eine Veranstaltung für Kinder, bei der eine Dragqueen Geschichten erzählte, veranstaltet. Laut der Metropolitan Police wurde eine Person festgenommen, weil sie verdächtigt wird, vor der Kunstgalerie in der Nähe von Westminster eine rassistische Äußerung gegenüber einem Polizeibeamten gemacht zu haben. Es wurden keine Verletzungen gemeldet und Beamte sind weiter vor Ort, so die Polizei.","Eine Person wurde bei einem Protest vor der Tate Britain verhaftet, wo eine Dragqueen-Erzählveranstaltung für Kinder stattfand. Die Metropolitan Police teilte mit, dass eine Person wegen des Verdachts festgenommen wurde, einen rassistisch motivierten Kommentar gegenüber einem Polizisten vor der Kunstgalerie in der Nähe von Westminster gemacht zu haben. Es wurden keine Verletzten gemeldet und die Beamten bleiben am Tatort, teilte die Polizei mit.",-2.0
149,46,ONLINE-B,"One person has been arrested amid a protest outside Tate Britain, where a drag queen storytelling event for children was being hosted. The Metropolitan police said one person was arrested on suspicion of making a racially aggravated comment towards a police officer outside the art gallery near Westminster. No injuries have been reported and officers remain at the scene, the force said.","Inmitten eines Protests vor der Tate Britain wurde eine Person verhaftet. Dort wurde eine Veranstaltung für Kinder, bei der eine Dragqueen Geschichten erzählte, veranstaltet. Laut der Metropolitan Police wurde eine Person festgenommen, weil sie verdächtigt wird, vor der Kunstgalerie in der Nähe von Westminster eine rassistische Äußerung gegenüber einem Polizeibeamten gemacht zu haben. Es wurden keine Verletzungen gemeldet und Beamte sind weiter vor Ort, so die Polizei.","Eine Person wurde bei einem Protest vor der Tate Britain festgenommen, wo eine Drag-Queen-Geschichtenerzählveranstaltung für Kinder stattfand. Die Metropolitan Police sagte, eine Person sei wegen des Verdachts festgenommen worden, vor der Kunstgalerie in der Nähe von Westminster einen rassistischen Kommentar gegenüber einem Polizisten abgegeben zu haben. Es wurden keine Verletzten gemeldet und die Beamten blieben vor Ort, teilte die Polizei mit.",-2.0
150,46,ONLINE-G,"One person has been arrested amid a protest outside Tate Britain, where a drag queen storytelling event for children was being hosted. The Metropolitan police said one person was arrested on suspicion of making a racially aggravated comment towards a police officer outside the art gallery near Westminster. No injuries have been reported and officers remain at the scene, the force said.","Inmitten eines Protests vor der Tate Britain wurde eine Person verhaftet. Dort wurde eine Veranstaltung für Kinder, bei der eine Dragqueen Geschichten erzählte, veranstaltet. Laut der Metropolitan Police wurde eine Person festgenommen, weil sie verdächtigt wird, vor der Kunstgalerie in der Nähe von Westminster eine rassistische Äußerung gegenüber einem Polizeibeamten gemacht zu haben. Es wurden keine Verletzungen gemeldet und Beamte sind weiter vor Ort, so die Polizei.","Eine Person wurde bei einem Protest vor der Tate Britain festgenommen, wo eine Drag Queen-Erzählveranstaltung für Kinder veranstaltet wurde. Die Metropolitan Police sagte, eine Person sei wegen des Verdachts festgenommen worden, einen rassistisch verschärften Kommentar gegenüber einem Polizisten vor der Kunstgalerie in der Nähe von Westminster abgegeben zu haben. Es wurden keine Verletzungen gemeldet und Beamte bleiben am Tatort, sagte die Truppe.",-8.0
151,46,ONLINE-M,"One person has been arrested amid a protest outside Tate Britain, where a drag queen storytelling event for children was being hosted. The Metropolitan police said one person was arrested on suspicion of making a racially aggravated comment towards a police officer outside the art gallery near Westminster. No injuries have been reported and officers remain at the scene, the force said.","Inmitten eines Protests vor der Tate Britain wurde eine Person verhaftet. Dort wurde eine Veranstaltung für Kinder, bei der eine Dragqueen Geschichten erzählte, veranstaltet. Laut der Metropolitan Police wurde eine Person festgenommen, weil sie verdächtigt wird, vor der Kunstgalerie in der Nähe von Westminster eine rassistische Äußerung gegenüber einem Polizeibeamten gemacht zu haben. Es wurden keine Verletzungen gemeldet und Beamte sind weiter vor Ort, so die Polizei.","Eine Person wurde bei einem Protest vor der Tate Britain verhaftet, wo ein Drag Queen-Geschichten-Event für Kinder veranstaltet wurde. Die Metropolitan Police sagte, eine Person wurde wegen des Verdachts einer rassistisch beleidigenden Äußerung gegenüber einem Polizisten vor der Kunstgalerie in der Nähe von Westminster verhaftet. Es wurden keine Verletzten gemeldet und die Beamten blieben am Tatort, so die Polizei.",-5.0
152,46,ONLINE-W,"One person has been arrested amid a protest outside Tate Britain, where a drag queen storytelling event for children was being hosted. The Metropolitan police said one person was arrested on suspicion of making a racially aggravated comment towards a police officer outside the art gallery near Westminster. No injuries have been reported and officers remain at the scene, the force said.","Inmitten eines Protests vor der Tate Britain wurde eine Person verhaftet. Dort wurde eine Veranstaltung für Kinder, bei der eine Dragqueen Geschichten erzählte, veranstaltet. Laut der Metropolitan Police wurde eine Person festgenommen, weil sie verdächtigt wird, vor der Kunstgalerie in der Nähe von Westminster eine rassistische Äußerung gegenüber einem Polizeibeamten gemacht zu haben. Es wurden keine Verletzungen gemeldet und Beamte sind weiter vor Ort, so die Polizei.","Bei einem Protest vor der Tate Britain, wo eine Drag Queen Geschichten für Kinder erzählte, wurde eine Person verhaftet. Die Metropolitan Police teilte mit, dass eine Person wegen des Verdachts auf eine rassistische Bemerkung gegenüber einem Polizeibeamten vor der Kunstgalerie in der Nähe von Westminster festgenommen wurde. Es wurden keine Verletzten gemeldet und die Beamten bleiben am Tatort, so die Polizei.",-21.0
153,46,ONLINE-Y,"One person has been arrested amid a protest outside Tate Britain, where a drag queen storytelling event for children was being hosted. The Metropolitan police said one person was arrested on suspicion of making a racially aggravated comment towards a police officer outside the art gallery near Westminster. No injuries have been reported and officers remain at the scene, the force said.","Inmitten eines Protests vor der Tate Britain wurde eine Person verhaftet. Dort wurde eine Veranstaltung für Kinder, bei der eine Dragqueen Geschichten erzählte, veranstaltet. Laut der Metropolitan Police wurde eine Person festgenommen, weil sie verdächtigt wird, vor der Kunstgalerie in der Nähe von Westminster eine rassistische Äußerung gegenüber einem Polizeibeamten gemacht zu haben. Es wurden keine Verletzungen gemeldet und Beamte sind weiter vor Ort, so die Polizei.","Eine Person wurde bei einer Demonstration vor der Tate Britain festgenommen, wo eine Drag-Queen-Veranstaltung zum Geschichtenerzählen für Kinder veranstaltet wurde. Nach Angaben der Metropolitan Police wurde eine Person wegen des Verdachts festgenommen, vor der Kunstgalerie in der Nähe von Westminster eine rassistisch verschärfte Bemerkung gegenüber einem Polizeibeamten abgegeben zu haben. Es wurden keine Verletzungen gemeldet und die Beamten bleiben am Tatort, teilte die Polizei mit.",-6.0
154,46,ZengHuiMT,"One person has been arrested amid a protest outside Tate Britain, where a drag queen storytelling event for children was being hosted. The Metropolitan police said one person was arrested on suspicion of making a racially aggravated comment towards a police officer outside the art gallery near Westminster. No injuries have been reported and officers remain at the scene, the force said.","Inmitten eines Protests vor der Tate Britain wurde eine Person verhaftet. Dort wurde eine Veranstaltung für Kinder, bei der eine Dragqueen Geschichten erzählte, veranstaltet. Laut der Metropolitan Police wurde eine Person festgenommen, weil sie verdächtigt wird, vor der Kunstgalerie in der Nähe von Westminster eine rassistische Äußerung gegenüber einem Polizeibeamten gemacht zu haben. Es wurden keine Verletzungen gemeldet und Beamte sind weiter vor Ort, so die Polizei.","Eine Person wurde bei einem Protest vor der Tate Britain verhaftet, wo eine Drag-Queen-Geschichtenerzählveranstaltung für Kinder stattfand. Die Metropolitan Police sagte, eine Person sei wegen des Verdachts festgenommen worden, einen rassistisch verschärften Kommentar gegenüber einem Polizisten vor der Kunstgalerie in der Nähe von Westminster abgegeben zu haben. Es wurden keine Verletzten gemeldet und die Beamten bleiben am Tatort, teilte die Polizei mit.",-6.0
155,46,refA,"One person has been arrested amid a protest outside Tate Britain, where a drag queen storytelling event for children was being hosted. The Metropolitan police said one person was arrested on suspicion of making a racially aggravated comment towards a police officer outside the art gallery near Westminster. No injuries have been reported and officers remain at the scene, the force said.","Inmitten eines Protests vor der Tate Britain wurde eine Person verhaftet. Dort wurde eine Veranstaltung für Kinder, bei der eine Dragqueen Geschichten erzählte, veranstaltet. Laut der Metropolitan Police wurde eine Person festgenommen, weil sie verdächtigt wird, vor der Kunstgalerie in der Nähe von Westminster eine rassistische Äußerung gegenüber einem Polizeibeamten gemacht zu haben. Es wurden keine Verletzungen gemeldet und Beamte sind weiter vor Ort, so die Polizei.","Inmitten eines Protests vor der Tate Britain wurde eine Person verhaftet. Dort wurde eine Veranstaltung für Kinder, bei der eine Dragqueen Geschichten erzählte, veranstaltet. Laut der Metropolitan Police wurde eine Person festgenommen, weil sie verdächtigt wird, vor der Kunstgalerie in der Nähe von Westminster eine rassistische Äußerung gegenüber einem Polizeibeamten gemacht zu haben. Es wurden keine Verletzungen gemeldet und Beamte sind weiter vor Ort, so die Polizei.",-1.0
156,85,AIRC,Jack Smith should win any privilege fight over Mike Pence subpoena,Jack Smith müsste jeglichen Rechtsstreit um die Vorladung von Mike Pence gewinnen,Jack Smith sollte jeden Privilegienkampf gegen Mike Pence gewinnen,-0.0
157,85,GPT4-5shot,Jack Smith should win any privilege fight over Mike Pence subpoena,Jack Smith müsste jeglichen Rechtsstreit um die Vorladung von Mike Pence gewinnen,Jack Smith sollte jeden Privilegienkampf über eine Vorladung von Mike Pence gewinnen,-0.0
158,85,Lan-BridgeMT,Jack Smith should win any privilege fight over Mike Pence subpoena,Jack Smith müsste jeglichen Rechtsstreit um die Vorladung von Mike Pence gewinnen,Jack Smith sollte jeden Privilegienkampf um Mike Pence Vorladung gewinnen,-0.0
159,85,NLLB_Greedy,Jack Smith should win any privilege fight over Mike Pence subpoena,Jack Smith müsste jeglichen Rechtsstreit um die Vorladung von Mike Pence gewinnen,Jack Smith sollte jeden Kampf um die Vorrechte über die Vorladung von Mike Pence gewinnen.,-0.0
160,85,NLLB_MBR_BLEU,Jack Smith should win any privilege fight over Mike Pence subpoena,Jack Smith müsste jeglichen Rechtsstreit um die Vorladung von Mike Pence gewinnen,Jack Smith sollte jeden Kampf über die Vorladung von Mike Pence gewinnen.,-0.0
161,85,ONLINE-A,Jack Smith should win any privilege fight over Mike Pence subpoena,Jack Smith müsste jeglichen Rechtsstreit um die Vorladung von Mike Pence gewinnen,Jack Smith sollte jeden Privilegienkampf um die Vorladung von Mike Pence gewinnen,-0.0
162,85,ONLINE-B,Jack Smith should win any privilege fight over Mike Pence subpoena,Jack Smith müsste jeglichen Rechtsstreit um die Vorladung von Mike Pence gewinnen,Jack Smith sollte jeden Privilegienstreit um die Vorladung von Mike Pence gewinnen,-0.0
163,85,ONLINE-G,Jack Smith should win any privilege fight over Mike Pence subpoena,Jack Smith müsste jeglichen Rechtsstreit um die Vorladung von Mike Pence gewinnen,Jack Smith sollte jeden Privilegienkampf um die Vorladung von Mike Pence gewinnen,-0.0
164,85,ONLINE-M,Jack Smith should win any privilege fight over Mike Pence subpoena,Jack Smith müsste jeglichen Rechtsstreit um die Vorladung von Mike Pence gewinnen,Jack Smith sollte jeden Privilegienkampf wegen Mike Pence gewinnen.,-0.0
165,85,ONLINE-W,Jack Smith should win any privilege fight over Mike Pence subpoena,Jack Smith müsste jeglichen Rechtsstreit um die Vorladung von Mike Pence gewinnen,Jack Smith sollte jeden Rechtsstreit über die Vorladung von Mike Pence gewinnen,-0.0
166,85,ONLINE-Y,Jack Smith should win any privilege fight over Mike Pence subpoena,Jack Smith müsste jeglichen Rechtsstreit um die Vorladung von Mike Pence gewinnen,Jack Smith sollte jeden Privilegienkampf wegen der Vorladung von Mike Pence gewinnen,-0.0
167,85,ZengHuiMT,Jack Smith should win any privilege fight over Mike Pence subpoena,Jack Smith müsste jeglichen Rechtsstreit um die Vorladung von Mike Pence gewinnen,Jack Smith sollte jeden Privilegienkampf um die Vorladung von Mike Pence gewinnen.,-0.0
168,85,refA,Jack Smith should win any privilege fight over Mike Pence subpoena,Jack Smith müsste jeglichen Rechtsstreit um die Vorladung von Mike Pence gewinnen,Jack Smith müsste jeglichen Rechtsstreit um die Vorladung von Mike Pence gewinnen,-1.0
169,40,AIRC,"There has been particular unhappiness that Leigh Drennan, the chair of Labour North West and aide to the Jeremy Corbyn-supporting Warrington North MP Charlotte Nichols, was not longlisted to try to win the seat back from the Conservatives, despite garnering nominations from four big trade unions. Reeves said she had nothing to do with candidate selection, but added: ""I do know that it's really important that we have rigorous processes for who can be longlisted and who can be shortlisted.""","Besondere Unzufriedenheit gab es damit, dass Leigh Drennan, der Vorsitzende von Labour North West und Berater der Warrington North-Abgeordneten Charlotte Nichols, die Jeremy Corbyn unterstützt, nicht auf die Longlist gesetzt wurde, um zu versuchen, Sitze von den Konservativen zurückzugewinnen, obwohl er von vier großen Gewerkschaften nominiert worden war. Reeves sagte, dass sie nichts mit der Auswahl der Kandidaten zu tun hatte, aber fügte hinzu: „Ich weiß, dass es sehr wichtig ist, dass wir strenge Prozesse dafür haben, wer auf die Longlist und wer auf die Shortlist gesetzt werden kann.“","Besonders unglücklich war, dass Leigh Drennan, der Vorsitzende des Labour North West und Unterstützer der von Jeremy Corbyn unterstützten Warrington North-Abgeordneten Charlotte Nichols, nicht auf die lange Liste der Konservativen gesetzt wurde, obwohl sie Nominierungen von vier großen Gewerkschaften erhielt. Reeves sagte, dass sie nichts mit der Kandidatenauswahl zu tun hatte, aber fügte hinzu: ""Ich weiß, dass es wirklich wichtig ist, dass wir strenge Prozesse haben, für die wir strenge Prozesse haben, für die wir lange auflisten können und die auf die Shortlist gesetzt werden können"".",-6.1
170,40,GPT4-5shot,"There has been particular unhappiness that Leigh Drennan, the chair of Labour North West and aide to the Jeremy Corbyn-supporting Warrington North MP Charlotte Nichols, was not longlisted to try to win the seat back from the Conservatives, despite garnering nominations from four big trade unions. Reeves said she had nothing to do with candidate selection, but added: ""I do know that it's really important that we have rigorous processes for who can be longlisted and who can be shortlisted.""","Besondere Unzufriedenheit gab es damit, dass Leigh Drennan, der Vorsitzende von Labour North West und Berater der Warrington North-Abgeordneten Charlotte Nichols, die Jeremy Corbyn unterstützt, nicht auf die Longlist gesetzt wurde, um zu versuchen, Sitze von den Konservativen zurückzugewinnen, obwohl er von vier großen Gewerkschaften nominiert worden war. Reeves sagte, dass sie nichts mit der Auswahl der Kandidaten zu tun hatte, aber fügte hinzu: „Ich weiß, dass es sehr wichtig ist, dass wir strenge Prozesse dafür haben, wer auf die Longlist und wer auf die Shortlist gesetzt werden kann.“","Es gab besonders Unzufriedenheit darüber, dass Leigh Drennan, der Vorsitzende von Labour North West und Assistentin der Jeremy Corbyn unterstützenden Warrington North MP Charlotte Nichols, nicht auf die Longlist gesetzt wurde, um den Sitz von den Konservativen zurückzugewinnen, obwohl er Nominierungen von vier großen Gewerkschaften erhielt. Reeves sagte, sie habe nichts mit der Kandidatenauswahl zu tun, fügte aber hinzu: ""Ich weiß, dass es wirklich wichtig ist, dass wir strenge Prozesse für diejenigen haben, die auf die Longlist und die Shortlist gesetzt werden können.""",-0.1
171,40,Lan-BridgeMT,"There has been particular unhappiness that Leigh Drennan, the chair of Labour North West and aide to the Jeremy Corbyn-supporting Warrington North MP Charlotte Nichols, was not longlisted to try to win the seat back from the Conservatives, despite garnering nominations from four big trade unions. Reeves said she had nothing to do with candidate selection, but added: ""I do know that it's really important that we have rigorous processes for who can be longlisted and who can be shortlisted.""","Besondere Unzufriedenheit gab es damit, dass Leigh Drennan, der Vorsitzende von Labour North West und Berater der Warrington North-Abgeordneten Charlotte Nichols, die Jeremy Corbyn unterstützt, nicht auf die Longlist gesetzt wurde, um zu versuchen, Sitze von den Konservativen zurückzugewinnen, obwohl er von vier großen Gewerkschaften nominiert worden war. Reeves sagte, dass sie nichts mit der Auswahl der Kandidaten zu tun hatte, aber fügte hinzu: „Ich weiß, dass es sehr wichtig ist, dass wir strenge Prozesse dafür haben, wer auf die Longlist und wer auf die Shortlist gesetzt werden kann.“","Besonders unglücklich war, dass Leigh Drennan, Vorsitzende der Labour North West und Assistentin der Jeremy Corbyn-unterstützenden Warrington North Abgeordneten Charlotte Nichols, nicht auf der Longlist stand, um zu versuchen, den Sitz von den Konservativen zurückzugewinnen, obwohl sie Nominierungen von vier großen Gewerkschaften erhielt. Reeves sagte, sie habe nichts mit der Kandidatenauswahl zu tun, fügte aber hinzu: ""Ich weiß, dass es wirklich wichtig ist, dass wir strenge Prozesse haben, wer auf die Longlist gesetzt werden kann und wer auf die Shortlist gesetzt werden kann.""",-0.1
172,40,NLLB_Greedy,"There has been particular unhappiness that Leigh Drennan, the chair of Labour North West and aide to the Jeremy Corbyn-supporting Warrington North MP Charlotte Nichols, was not longlisted to try to win the seat back from the Conservatives, despite garnering nominations from four big trade unions. Reeves said she had nothing to do with candidate selection, but added: ""I do know that it's really important that we have rigorous processes for who can be longlisted and who can be shortlisted.""","Besondere Unzufriedenheit gab es damit, dass Leigh Drennan, der Vorsitzende von Labour North West und Berater der Warrington North-Abgeordneten Charlotte Nichols, die Jeremy Corbyn unterstützt, nicht auf die Longlist gesetzt wurde, um zu versuchen, Sitze von den Konservativen zurückzugewinnen, obwohl er von vier großen Gewerkschaften nominiert worden war. Reeves sagte, dass sie nichts mit der Auswahl der Kandidaten zu tun hatte, aber fügte hinzu: „Ich weiß, dass es sehr wichtig ist, dass wir strenge Prozesse dafür haben, wer auf die Longlist und wer auf die Shortlist gesetzt werden kann.“","Die Abgeordneten der Labour Party und der Labour Party in Nordwest-Irland haben sich darüber geärgert, dass Leigh Drennan, die Vorsitzende der Labour Party Nordwest und Assistentin der Jeremy Corbyn unterstützenden Warrington-North-Abgeordneten Charlotte Nichols, nicht auf der Longlist stand, um den Sitz von den Konservativen zurückzugewinnen, obwohl sie Nominierungen von vier großen Gewerkschaften erhalten hatte.",-1.0
173,40,NLLB_MBR_BLEU,"There has been particular unhappiness that Leigh Drennan, the chair of Labour North West and aide to the Jeremy Corbyn-supporting Warrington North MP Charlotte Nichols, was not longlisted to try to win the seat back from the Conservatives, despite garnering nominations from four big trade unions. Reeves said she had nothing to do with candidate selection, but added: ""I do know that it's really important that we have rigorous processes for who can be longlisted and who can be shortlisted.""","Besondere Unzufriedenheit gab es damit, dass Leigh Drennan, der Vorsitzende von Labour North West und Berater der Warrington North-Abgeordneten Charlotte Nichols, die Jeremy Corbyn unterstützt, nicht auf die Longlist gesetzt wurde, um zu versuchen, Sitze von den Konservativen zurückzugewinnen, obwohl er von vier großen Gewerkschaften nominiert worden war. Reeves sagte, dass sie nichts mit der Auswahl der Kandidaten zu tun hatte, aber fügte hinzu: „Ich weiß, dass es sehr wichtig ist, dass wir strenge Prozesse dafür haben, wer auf die Longlist und wer auf die Shortlist gesetzt werden kann.“","Es herrschte besondere Unzufriedenheit darüber, dass Leigh Drennan, der Vorsitzende der Labor North West und Beraterin der Jeremy Corbyn unterstützenden Warrington North-Abgeordneten Charlotte Nichols, trotz Nominierungen von vier großen Gewerkschaften nicht auf der Langliste stand, um den Sitz von den Konservativen zurückzugewinnen. Reeves sagte, sie habe nichts mit der Kandidatenwahl zu tun, fügte aber hinzu: ""Ich weiß, dass es wirklich wichtig ist, dass wir strenge Verfahren haben, um festzustellen, wer auf der Longliste und wer auf der Shortlist stehen darf"".",-0.1
174,40,ONLINE-A,"There has been particular unhappiness that Leigh Drennan, the chair of Labour North West and aide to the Jeremy Corbyn-supporting Warrington North MP Charlotte Nichols, was not longlisted to try to win the seat back from the Conservatives, despite garnering nominations from four big trade unions. Reeves said she had nothing to do with candidate selection, but added: ""I do know that it's really important that we have rigorous processes for who can be longlisted and who can be shortlisted.""","Besondere Unzufriedenheit gab es damit, dass Leigh Drennan, der Vorsitzende von Labour North West und Berater der Warrington North-Abgeordneten Charlotte Nichols, die Jeremy Corbyn unterstützt, nicht auf die Longlist gesetzt wurde, um zu versuchen, Sitze von den Konservativen zurückzugewinnen, obwohl er von vier großen Gewerkschaften nominiert worden war. Reeves sagte, dass sie nichts mit der Auswahl der Kandidaten zu tun hatte, aber fügte hinzu: „Ich weiß, dass es sehr wichtig ist, dass wir strenge Prozesse dafür haben, wer auf die Longlist und wer auf die Shortlist gesetzt werden kann.“","Besonders unglücklich darüber, dass Leigh Drennan, der Vorsitzende von Labour North West und Berater der Jeremy Corbyn-unterstützenden Abgeordneten Charlotte Nichols aus Warrington North, nicht auf der Longlist stand, um zu versuchen, den Sitz von den Konservativen zurückzugewinnen, obwohl er Nominierungen von vier großen Gewerkschaften erhalten hatte. Reeves sagte, sie habe nichts mit der Auswahl der Kandidaten zu tun, fügte aber hinzu: ""Ich weiß, dass es wirklich wichtig ist, dass wir strenge Prozesse dafür haben, wer in die engere Wahl kommen kann und wer in die engere Wahl kommen kann.""",-5.1
175,40,ONLINE-B,"There has been particular unhappiness that Leigh Drennan, the chair of Labour North West and aide to the Jeremy Corbyn-supporting Warrington North MP Charlotte Nichols, was not longlisted to try to win the seat back from the Conservatives, despite garnering nominations from four big trade unions. Reeves said she had nothing to do with candidate selection, but added: ""I do know that it's really important that we have rigorous processes for who can be longlisted and who can be shortlisted.""","Besondere Unzufriedenheit gab es damit, dass Leigh Drennan, der Vorsitzende von Labour North West und Berater der Warrington North-Abgeordneten Charlotte Nichols, die Jeremy Corbyn unterstützt, nicht auf die Longlist gesetzt wurde, um zu versuchen, Sitze von den Konservativen zurückzugewinnen, obwohl er von vier großen Gewerkschaften nominiert worden war. Reeves sagte, dass sie nichts mit der Auswahl der Kandidaten zu tun hatte, aber fügte hinzu: „Ich weiß, dass es sehr wichtig ist, dass wir strenge Prozesse dafür haben, wer auf die Longlist und wer auf die Shortlist gesetzt werden kann.“","Besonders bedauerlich war, dass Leigh Drennan, Vorsitzende der Labour North West und Beraterin der Jeremy Corbyn-unterstützenden Warrington North-Abgeordneten Charlotte Nichols, nicht auf der Longlist stand, um zu versuchen, den Sitz von den Konservativen zurückzugewinnen, obwohl sie Nominierungen von vier großen Parteien erhalten hatte Gewerkschaften. Reeves sagte, sie habe nichts mit der Kandidatenauswahl zu tun, fügte aber hinzu: „Ich weiß, dass es wirklich wichtig ist, dass wir strenge Prozesse haben, wer in die Longlist und wer in die engere Wahl kommt.“",-5.0
176,40,ONLINE-G,"There has been particular unhappiness that Leigh Drennan, the chair of Labour North West and aide to the Jeremy Corbyn-supporting Warrington North MP Charlotte Nichols, was not longlisted to try to win the seat back from the Conservatives, despite garnering nominations from four big trade unions. Reeves said she had nothing to do with candidate selection, but added: ""I do know that it's really important that we have rigorous processes for who can be longlisted and who can be shortlisted.""","Besondere Unzufriedenheit gab es damit, dass Leigh Drennan, der Vorsitzende von Labour North West und Berater der Warrington North-Abgeordneten Charlotte Nichols, die Jeremy Corbyn unterstützt, nicht auf die Longlist gesetzt wurde, um zu versuchen, Sitze von den Konservativen zurückzugewinnen, obwohl er von vier großen Gewerkschaften nominiert worden war. Reeves sagte, dass sie nichts mit der Auswahl der Kandidaten zu tun hatte, aber fügte hinzu: „Ich weiß, dass es sehr wichtig ist, dass wir strenge Prozesse dafür haben, wer auf die Longlist und wer auf die Shortlist gesetzt werden kann.“","Es war besonders unglücklich, dass Leigh Drennan, der Vorsitzende von Labour North West und Berater der Jeremy Corbyn unterstützenden Warrington North-Abgeordneten Charlotte Nichols, nicht auf die lange Liste gesetzt wurde, um zu versuchen, den Sitz von den Konservativen zurückzugewinnen, obwohl er Nominierungen von vier großen Gewerkschaften erhielt. Reeves sagte, sie habe nichts mit der Kandidatenauswahl zu tun, fügte aber hinzu: ""Ich weiß, dass es wirklich wichtig ist, dass wir strenge Prozesse dafür haben, wer in die engere Wahl kommt und wer in die engere Wahl kommt.""",-5.1
177,40,ONLINE-M,"There has been particular unhappiness that Leigh Drennan, the chair of Labour North West and aide to the Jeremy Corbyn-supporting Warrington North MP Charlotte Nichols, was not longlisted to try to win the seat back from the Conservatives, despite garnering nominations from four big trade unions. Reeves said she had nothing to do with candidate selection, but added: ""I do know that it's really important that we have rigorous processes for who can be longlisted and who can be shortlisted.""","Besondere Unzufriedenheit gab es damit, dass Leigh Drennan, der Vorsitzende von Labour North West und Berater der Warrington North-Abgeordneten Charlotte Nichols, die Jeremy Corbyn unterstützt, nicht auf die Longlist gesetzt wurde, um zu versuchen, Sitze von den Konservativen zurückzugewinnen, obwohl er von vier großen Gewerkschaften nominiert worden war. Reeves sagte, dass sie nichts mit der Auswahl der Kandidaten zu tun hatte, aber fügte hinzu: „Ich weiß, dass es sehr wichtig ist, dass wir strenge Prozesse dafür haben, wer auf die Longlist und wer auf die Shortlist gesetzt werden kann.“","Besonders unglücklich war, dass Leigh Drennan, Vorsitzende von Labour North West und Beraterin der Jeremy Corbyn unterstützenden Abgeordneten Charlotte Nichols, nicht auf der Liste stand, um den Sitz von den Konservativen zurückzugewinnen, obwohl sie von vier großen Gewerkschaften nominiert wurde. Reeves sagte, sie habe nichts mit der Kandidatenauswahl zu tun, fügte aber hinzu: „Ich weiß, dass es wirklich wichtig ist, dass wir strenge Verfahren haben, wer in die Longlist kommen kann und wer in die engere Wahl kommen kann.“",-0.0
178,40,ONLINE-W,"There has been particular unhappiness that Leigh Drennan, the chair of Labour North West and aide to the Jeremy Corbyn-supporting Warrington North MP Charlotte Nichols, was not longlisted to try to win the seat back from the Conservatives, despite garnering nominations from four big trade unions. Reeves said she had nothing to do with candidate selection, but added: ""I do know that it's really important that we have rigorous processes for who can be longlisted and who can be shortlisted.""","Besondere Unzufriedenheit gab es damit, dass Leigh Drennan, der Vorsitzende von Labour North West und Berater der Warrington North-Abgeordneten Charlotte Nichols, die Jeremy Corbyn unterstützt, nicht auf die Longlist gesetzt wurde, um zu versuchen, Sitze von den Konservativen zurückzugewinnen, obwohl er von vier großen Gewerkschaften nominiert worden war. Reeves sagte, dass sie nichts mit der Auswahl der Kandidaten zu tun hatte, aber fügte hinzu: „Ich weiß, dass es sehr wichtig ist, dass wir strenge Prozesse dafür haben, wer auf die Longlist und wer auf die Shortlist gesetzt werden kann.“","Besonders unglücklich ist, dass Leigh Drennan, die Vorsitzende von Labour North West und Adjutantin der Jeremy Corbyn unterstützenden Abgeordneten Charlotte Nichols aus Warrington North, nicht auf die Longlist gesetzt wurde, um zu versuchen, den Sitz von den Konservativen zurückzugewinnen, obwohl sie Nominierungen von vier großen Gewerkschaften erhalten hat. Reeves sagte, sie habe nichts mit der Auswahl der Kandidaten zu tun, fügte aber hinzu: ""Ich weiß, dass es wirklich wichtig ist, dass wir strenge Verfahren dafür haben, wer auf die lange Liste kommt und wer in die engere Wahl kommt.""",-0.1
