id,Target_Index,system,src,ref,hyps,mqm_score
220,903,ONLINE-Y,习近平在回信中说，你们在中非克服工作生活上的困难，用心服务当地民众，既是救死扶伤的白衣天使，也是传递情谊的友好使者。,"In his reply letter, Xi Jinping said that you overcame difficulties in work and life in Central Africa and served the local people wholeheartedly.","In his reply, Xi Jinping said that you have overcome difficulties in work and life in Central Africa and serve the local people with heart. They are not only angels in white who save the dead and help the wounded, but also friendly messengers conveying friendship.",-0.0
221,903,Yishu,习近平在回信中说，你们在中非克服工作生活上的困难，用心服务当地民众，既是救死扶伤的白衣天使，也是传递情谊的友好使者。,"In his reply letter, Xi Jinping said that you overcame difficulties in work and life in Central Africa and served the local people wholeheartedly.","In his reply letter, Xi Jinping said that you overcame difficulties in work and life in Central Africa and served the local people wholeheartedly.",-5.0
222,903,ZengHuiMT,习近平在回信中说，你们在中非克服工作生活上的困难，用心服务当地民众，既是救死扶伤的白衣天使，也是传递情谊的友好使者。,"In his reply letter, Xi Jinping said that you overcame difficulties in work and life in Central Africa and served the local people wholeheartedly.","In his reply, Xi Jinping said that you have overcome difficulties in work and life in Central Africa and served the local people wholeheartedly. You are not only angels in white who save lives and help the wounded, but also friendly messengers who convey friendship.",-1.1
223,903,refA,习近平在回信中说，你们在中非克服工作生活上的困难，用心服务当地民众，既是救死扶伤的白衣天使，也是传递情谊的友好使者。,"In his reply letter, Xi Jinping said that you overcame difficulties in work and life in Central Africa and served the local people wholeheartedly.","In his reply letter, Xi Jinping said that you overcame difficulties in work and life in Central Africa and served the local people wholeheartedly.",-0.0
224,98,ANVITA,任何本文件适用的产品均应满足实现级别 1 的要求。,Each item to which this record relates must follow to the Execution Level 1 details.,Any product for which this document applies shall meet the requirements of Achieving Level 1.,-1.0
225,98,GPT4-5shot,任何本文件适用的产品均应满足实现级别 1 的要求。,Each item to which this record relates must follow to the Execution Level 1 details.,Any product applicable to this document should meet the requirements of implementation level 1.,-0.0
226,98,HW-TSC,任何本文件适用的产品均应满足实现级别 1 的要求。,Each item to which this record relates must follow to the Execution Level 1 details.,Any product to which this document applies shall meet the requirements for Implementation Level 1.,-0.0
227,98,IOL_Research,任何本文件适用的产品均应满足实现级别 1 的要求。,Each item to which this record relates must follow to the Execution Level 1 details.,Any product to which this document applies should meet the requirements of Implementation Level 1.,-0.0
228,98,Lan-BridgeMT,任何本文件适用的产品均应满足实现级别 1 的要求。,Each item to which this record relates must follow to the Execution Level 1 details.,Any product applicable to this file should meet the requirements of Implementation Level 1.,-0.0
229,98,NLLB_Greedy,任何本文件适用的产品均应满足实现级别 1 的要求。,Each item to which this record relates must follow to the Execution Level 1 details.,Any product to which this document applies shall meet the requirements of Implementation Level 1.,-0.0
230,98,NLLB_MBR_BLEU,任何本文件适用的产品均应满足实现级别 1 的要求。,Each item to which this record relates must follow to the Execution Level 1 details.,Any product to which this document applies shall meet the requirements of Implementation Level 1.,-0.0
231,98,ONLINE-A,任何本文件适用的产品均应满足实现级别 1 的要求。,Each item to which this record relates must follow to the Execution Level 1 details.,Any product to which this document applies shall meet the requirements of implementation level 1.,-0.0
232,98,ONLINE-B,任何本文件适用的产品均应满足实现级别 1 的要求。,Each item to which this record relates must follow to the Execution Level 1 details.,Any product to which this document applies shall meet the requirements for Implementation Level 1.,-0.0
233,98,ONLINE-G,任何本文件适用的产品均应满足实现级别 1 的要求。,Each item to which this record relates must follow to the Execution Level 1 details.,Any product applicable to this document shall meet the requirements of implementation level 1.,-1.0
234,98,ONLINE-M,任何本文件适用的产品均应满足实现级别 1 的要求。,Each item to which this record relates must follow to the Execution Level 1 details.,Any product to which this document applies shall meet the requirements of Level 1 implementation.,-1.0
235,98,ONLINE-W,任何本文件适用的产品均应满足实现级别 1 的要求。,Each item to which this record relates must follow to the Execution Level 1 details.,Any product to which this document applies shall meet the requirements of Achievement Level 1.,-1.0
236,98,ONLINE-Y,任何本文件适用的产品均应满足实现级别 1 的要求。,Each item to which this record relates must follow to the Execution Level 1 details.,Any product to which this document applies should meet the requirements for implementing Level 1.,-1.0
237,98,Yishu,任何本文件适用的产品均应满足实现级别 1 的要求。,Each item to which this record relates must follow to the Execution Level 1 details.,Any product to which this document applies shall meet the requirements for Implementation Level 1.,-1.0
238,98,ZengHuiMT,任何本文件适用的产品均应满足实现级别 1 的要求。,Each item to which this record relates must follow to the Execution Level 1 details.,Any product to which this document applies shall meet the requirements of implementation level 1 of the realization level.,-1.0
239,98,refA,任何本文件适用的产品均应满足实现级别 1 的要求。,Each item to which this record relates must follow to the Execution Level 1 details.,Each item to which this record relates must follow to the Execution Level 1 details.,-7.0
240,0,ANVITA,本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。,"The rules in GB/T 1.1-202 are the establishment for this record, rules for Long-Term Standardization Work Segment II: Guidelines Record Structure and Composing Rules.",This document in accordance with GB / T 1.1 a 202 long standardization of working guidelines Part 1: standardization of the structure of the document and the provisions of the drafting rules benefit.,-15.0
241,0,GPT4-5shot,本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。,"The rules in GB/T 1.1-202 are the establishment for this record, rules for Long-Term Standardization Work Segment II: Guidelines Record Structure and Composing Rules.","This document is drafted in accordance with the provisions of GB/T 1.1 - 202, the first part of the standardization work guide: the structure and drafting rules of standardization documents.",-2.0
242,0,HW-TSC,本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。,"The rules in GB/T 1.1-202 are the establishment for this record, rules for Long-Term Standardization Work Segment II: Guidelines Record Structure and Composing Rules.",This document is drafted in accordance with the provisions of GB/T 1.1-202 Standardization Work Guidelines Part I: Structure and Drafting Rules of Standardization Documents.,-0.0
243,0,IOL_Research,本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。,"The rules in GB/T 1.1-202 are the establishment for this record, rules for Long-Term Standardization Work Segment II: Guidelines Record Structure and Composing Rules.","This document benefits from the provisions of GB/T 1.1-202 Guidelines for Standardization Work, Part I: Structure and Drafting Rules for Standardization Documents.",-5.0
244,0,Lan-BridgeMT,本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。,"The rules in GB/T 1.1-202 are the establishment for this record, rules for Long-Term Standardization Work Segment II: Guidelines Record Structure and Composing Rules.",This document is drafted in accordance with the provisions of the GB/T 1.1-202 Standardization Work Guidelines Part I: Structure and Drafting Rules of Standardization Documents.,-1.0
245,0,NLLB_Greedy,本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。,"The rules in GB/T 1.1-202 are the establishment for this record, rules for Long-Term Standardization Work Segment II: Guidelines Record Structure and Composing Rules.",This document is prepared in accordance with the provisions of GB/T 1.1 I 202 Working Part I of the Working Guide on Standardization: Structure of Standardization Documents and Rules for Drafting.,-11.0
246,0,NLLB_MBR_BLEU,本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。,"The rules in GB/T 1.1-202 are the establishment for this record, rules for Long-Term Standardization Work Segment II: Guidelines Record Structure and Composing Rules.",This document is prepared in accordance with the provisions of GB/T 1.1-202 Working Guide Part I: Structure and drafting rules for standardization documents.,-1.0
247,0,ONLINE-A,本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。,"The rules in GB/T 1.1-202 are the establishment for this record, rules for Long-Term Standardization Work Segment II: Guidelines Record Structure and Composing Rules.","This document benefits from the provisions of GB/T 1.1-202 Standardization Work Guidelines, Part I: Structure and drafting rules for standardization documents.",-0.0
248,0,ONLINE-B,本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。,"The rules in GB/T 1.1-202 are the establishment for this record, rules for Long-Term Standardization Work Segment II: Guidelines Record Structure and Composing Rules.","This document is based on the provisions of GB/T 1.1-202 Long-term Standardization Work Guidelines, Part II: Standardization Document Structure and Drafting Rules.",-12.0
249,0,ONLINE-G,本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。,"The rules in GB/T 1.1-202 are the establishment for this record, rules for Long-Term Standardization Work Segment II: Guidelines Record Structure and Composing Rules.",This document is in accordance with the provisions of GB/T 1.1-2021 Standardization Work Guidelines Part 1: The structure of standardization documents and the drafting rules.,-2.0
250,0,ONLINE-M,本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。,"The rules in GB/T 1.1-202 are the establishment for this record, rules for Long-Term Standardization Work Segment II: Guidelines Record Structure and Composing Rules.",This document takes advantage of the provisions of GB/T 1.1 1202 long standardization working guidelines: Structure of standardized documents and drafting rules.,-11.0
251,0,ONLINE-W,本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。,"The rules in GB/T 1.1-202 are the establishment for this record, rules for Long-Term Standardization Work Segment II: Guidelines Record Structure and Composing Rules.",This document is in accordance with the provisions of GB/T 1.1 a 202 久标准化工作导则第工部分:标准化文件的结构和起草规则起惠。,-5.0
252,0,ONLINE-Y,本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。,"The rules in GB/T 1.1-202 are the establishment for this record, rules for Long-Term Standardization Work Segment II: Guidelines Record Structure and Composing Rules.",This document begins in accordance with the provisions of Part 1 of the GB/T 1.1 202-long Standardization Work Guidelines: Structure and drafting rules for standardization documents.,-11.0
253,0,Yishu,本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。,"The rules in GB/T 1.1-202 are the establishment for this record, rules for Long-Term Standardization Work Segment II: Guidelines Record Structure and Composing Rules.","This document is based on the provisions of GB/T 1.1-202 Long-term Standardization Work Guidelines, Part II: Standardization Document Structure and Drafting Rules.",-12.0
254,0,ZengHuiMT,本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。,"The rules in GB/T 1.1-202 are the establishment for this record, rules for Long-Term Standardization Work Segment II: Guidelines Record Structure and Composing Rules.",This document is in accordance with GB/T1; 1 - 2023 Guidelines for Standardization Work Part I: Structure of standardization documents and drafting rules for starting benefit.,-10.0
255,0,refA,本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。,"The rules in GB/T 1.1-202 are the establishment for this record, rules for Long-Term Standardization Work Segment II: Guidelines Record Structure and Composing Rules.","The rules in GB/T 1.1-202 are the establishment for this record, rules for Long-Term Standardization Work Segment II: Guidelines Record Structure and Composing Rules.",-5.0
256,1839,ANVITA,如果一定要买，换个鞋垫也能解决，但是原配鞋垫看起来很高级的样子，不用又可惜。,"You can change the insole if you have to buy it, but the original insole looks really high-end, so it's a shame not to use it.","If you have to buy it, you can change the shoes, but the original shoes look good, but it is not a pity.",-15.0
257,1839,GPT4-5shot,如果一定要买，换个鞋垫也能解决，但是原配鞋垫看起来很高级的样子，不用又可惜。,"You can change the insole if you have to buy it, but the original insole looks really high-end, so it's a shame not to use it.","If you must buy, changing the insole can solve the problem, but the original insole looks very high-end, it's a pity not to use it.",-0.1
258,1839,HW-TSC,如果一定要买，换个鞋垫也能解决，但是原配鞋垫看起来很高级的样子，不用又可惜。,"You can change the insole if you have to buy it, but the original insole looks really high-end, so it's a shame not to use it.","If you have to buy it, you can change the insole, but the original insole looks very high-end, so it's a pity not to use it.",-0.0
259,1839,IOL_Research,如果一定要买，换个鞋垫也能解决，但是原配鞋垫看起来很高级的样子，不用又可惜。,"You can change the insole if you have to buy it, but the original insole looks really high-end, so it's a shame not to use it.","If you must buy, change the insole can also solve, but the original insole looks very high-class appearance, do not have a pity.",-4.0
260,1839,Lan-BridgeMT,如果一定要买，换个鞋垫也能解决，但是原配鞋垫看起来很高级的样子，不用又可惜。,"You can change the insole if you have to buy it, but the original insole looks really high-end, so it's a shame not to use it.","If you must buy, changing the insole can solve the problem, but the original insole looks very high-end, it's a pity not to use it.",-0.1
261,1839,NLLB_Greedy,如果一定要买，换个鞋垫也能解决，但是原配鞋垫看起来很高级的样子，不用又可惜。,"You can change the insole if you have to buy it, but the original insole looks really high-end, so it's a shame not to use it.","If you have to buy a new pair of shoes, it's a good solution, but the original pair of shoes look very high-end, no need and a pity.",-6.0
262,1839,NLLB_MBR_BLEU,如果一定要买，换个鞋垫也能解决，但是原配鞋垫看起来很高级的样子，不用又可惜。,"You can change the insole if you have to buy it, but the original insole looks really high-end, so it's a shame not to use it.","If you have to buy them, you could also change the socks, but the original looks very high quality.",-6.0
263,1839,ONLINE-A,如果一定要买，换个鞋垫也能解决，但是原配鞋垫看起来很高级的样子，不用又可惜。,"You can change the insole if you have to buy it, but the original insole looks really high-end, so it's a shame not to use it.","If you must buy it, changing the insole can also solve it, but the original insole looks very high-class, and it is a pity that it is not necessary.",-1.0
264,1839,ONLINE-B,如果一定要买，换个鞋垫也能解决，但是原配鞋垫看起来很高级的样子，不用又可惜。,"You can change the insole if you have to buy it, but the original insole looks really high-end, so it's a shame not to use it.","If you have to buy it, you can change the insole, but the original insole looks very high-end, so it’s a pity not to use it.",-0.0
265,1839,ONLINE-G,如果一定要买，换个鞋垫也能解决，但是原配鞋垫看起来很高级的样子，不用又可惜。,"You can change the insole if you have to buy it, but the original insole looks really high-end, so it's a shame not to use it.","If you must buy it, changing to an insole can also solve it, but the original insole looks very advanced, so it's a pity not to need it.",-1.0
266,1839,ONLINE-M,如果一定要买，换个鞋垫也能解决，但是原配鞋垫看起来很高级的样子，不用又可惜。,"You can change the insole if you have to buy it, but the original insole looks really high-end, so it's a shame not to use it.","If you must buy, a new shoe pad can also be solved, but the original shoe pad looks very high-end, it is not a pity.",-6.1
267,1839,ONLINE-W,如果一定要买，换个鞋垫也能解决，但是原配鞋垫看起来很高级的样子，不用又可惜。,"You can change the insole if you have to buy it, but the original insole looks really high-end, so it's a shame not to use it.","If you must buy them, a new insole would solve the problem, but the original insoles look so premium that it's a shame not to use them.",-0.0
268,1839,ONLINE-Y,如果一定要买，换个鞋垫也能解决，但是原配鞋垫看起来很高级的样子，不用又可惜。,"You can change the insole if you have to buy it, but the original insole looks really high-end, so it's a shame not to use it.","If you have to buy it, changing the insole will solve it, but the original insole looks very classy, so it's a pity not to use it.",-0.0
269,1839,Yishu,如果一定要买，换个鞋垫也能解决，但是原配鞋垫看起来很高级的样子，不用又可惜。,"You can change the insole if you have to buy it, but the original insole looks really high-end, so it's a shame not to use it.","If you have to buy it, you can change the insole, but the original insole looks very high-end, so it’s a pity not to use it.",-0.0
270,1839,ZengHuiMT,如果一定要买，换个鞋垫也能解决，但是原配鞋垫看起来很高级的样子，不用又可惜。,"You can change the insole if you have to buy it, but the original insole looks really high-end, so it's a shame not to use it.","If you have to buy it, changing the insole can also solve the problem, but the original insole looks very advanced, and it's a pity not to use it.",-1.0
271,1839,refA,如果一定要买，换个鞋垫也能解决，但是原配鞋垫看起来很高级的样子，不用又可惜。,"You can change the insole if you have to buy it, but the original insole looks really high-end, so it's a shame not to use it.","You can change the insole if you have to buy it, but the original insole looks really high-end, so it's a shame not to use it.",-0.0
272,660,ANVITA,从2月10日起，河南省单颗常规种植牙医疗服务价格全流程调控目标为4300元，单颗常规种植全流程费用不高于调控目标的97%。,"As of February 10, the cost of a single conventional dental implant medical treatment in Henan Province is regulated to be priced at 4,300 yuan for the full process, and it is prohibited from exceeding 97% of the regulatory objective.","From February 10, Henan Province single conventional dental implant medical service price of the whole process control target of 4,300 yuan, single conventional dental implant whole process cost is not higher than 97% of the control target.",-3.0
273,660,GPT4-5shot,从2月10日起，河南省单颗常规种植牙医疗服务价格全流程调控目标为4300元，单颗常规种植全流程费用不高于调控目标的97%。,"As of February 10, the cost of a single conventional dental implant medical treatment in Henan Province is regulated to be priced at 4,300 yuan for the full process, and it is prohibited from exceeding 97% of the regulatory objective.","Starting from February 10, the full-process price control target for conventional dental implant medical services in Henan Province is 4300 yuan, and the full-process cost of a single conventional implant should not exceed 97% of the control target.",-3.0
274,660,HW-TSC,从2月10日起，河南省单颗常规种植牙医疗服务价格全流程调控目标为4300元，单颗常规种植全流程费用不高于调控目标的97%。,"As of February 10, the cost of a single conventional dental implant medical treatment in Henan Province is regulated to be priced at 4,300 yuan for the full process, and it is prohibited from exceeding 97% of the regulatory objective.","From February 10, the whole-process regulatory target for the price of a single conventional dental implant medical service in Henan Province is 4,300 yuan, and the cost of the whole process of a single conventional dental implant is not higher than 97% of the regulatory target.",-4.0
275,660,IOL_Research,从2月10日起，河南省单颗常规种植牙医疗服务价格全流程调控目标为4300元，单颗常规种植全流程费用不高于调控目标的97%。,"As of February 10, the cost of a single conventional dental implant medical treatment in Henan Province is regulated to be priced at 4,300 yuan for the full process, and it is prohibited from exceeding 97% of the regulatory objective.","From February 10, the price of a single conventional dental implant in Henan Province is 4,300 yuan, and the cost of a single conventional dental implant is not higher than 97% of the regulatory target.",-15.0
276,660,Lan-BridgeMT,从2月10日起，河南省单颗常规种植牙医疗服务价格全流程调控目标为4300元，单颗常规种植全流程费用不高于调控目标的97%。,"As of February 10, the cost of a single conventional dental implant medical treatment in Henan Province is regulated to be priced at 4,300 yuan for the full process, and it is prohibited from exceeding 97% of the regulatory objective.","Starting from February 10, the full-process price control target for a single conventional dental implant medical service in Henan Province is 4300 yuan, and the full-process cost of a single conventional implant is not higher than 97% of the price control target.",-2.0
277,660,NLLB_Greedy,从2月10日起，河南省单颗常规种植牙医疗服务价格全流程调控目标为4300元，单颗常规种植全流程费用不高于调控目标的97%。,"As of February 10, the cost of a single conventional dental implant medical treatment in Henan Province is regulated to be priced at 4,300 yuan for the full process, and it is prohibited from exceeding 97% of the regulatory objective.","As of February 10, the price of a single conventional dental implantation in Henan Province is set at 4,300 yuan, and the cost of a single conventional implantation is not higher than 97% of the target.",-10.0
278,660,NLLB_MBR_BLEU,从2月10日起，河南省单颗常规种植牙医疗服务价格全流程调控目标为4300元，单颗常规种植全流程费用不高于调控目标的97%。,"As of February 10, the cost of a single conventional dental implant medical treatment in Henan Province is regulated to be priced at 4,300 yuan for the full process, and it is prohibited from exceeding 97% of the regulatory objective.","Since February 10, the price of a single conventional implantation in Henan Province is subject to a full-process regulation target of 4300 RMB, and the cost of a single conventional implantation is not above 97% of the regulatory target.",-2.0
279,660,ONLINE-A,从2月10日起，河南省单颗常规种植牙医疗服务价格全流程调控目标为4300元，单颗常规种植全流程费用不高于调控目标的97%。,"As of February 10, the cost of a single conventional dental implant medical treatment in Henan Province is regulated to be priced at 4,300 yuan for the full process, and it is prohibited from exceeding 97% of the regulatory objective.","From February 10, the price of a single conventional dental implant in Henan Province is 4,300 yuan, and the cost of the whole process of a single conventional implant is not higher than 97% of the control target.",-7.0
280,660,ONLINE-B,从2月10日起，河南省单颗常规种植牙医疗服务价格全流程调控目标为4300元，单颗常规种植全流程费用不高于调控目标的97%。,"As of February 10, the cost of a single conventional dental implant medical treatment in Henan Province is regulated to be priced at 4,300 yuan for the full process, and it is prohibited from exceeding 97% of the regulatory objective.","From February 10th, the whole-process regulatory target for the price of a single conventional dental implant medical service in Henan Province is 4,300 yuan, and the cost of the entire process of a single conventional dental implant is not higher than 97% of the regulatory target.",-1.0
281,660,ONLINE-G,从2月10日起，河南省单颗常规种植牙医疗服务价格全流程调控目标为4300元，单颗常规种植全流程费用不高于调控目标的97%。,"As of February 10, the cost of a single conventional dental implant medical treatment in Henan Province is regulated to be priced at 4,300 yuan for the full process, and it is prohibited from exceeding 97% of the regulatory objective.","Starting from February 10, the price of a single conventional implant dental treatment service in Henan Province will be regulated at 4,300 yuan for the whole process, and the cost of a single conventional implant for the whole process will not be higher than 97% of the regulatory target.",-5.0
282,660,ONLINE-M,从2月10日起，河南省单颗常规种植牙医疗服务价格全流程调控目标为4300元，单颗常规种植全流程费用不高于调控目标的97%。,"As of February 10, the cost of a single conventional dental implant medical treatment in Henan Province is regulated to be priced at 4,300 yuan for the full process, and it is prohibited from exceeding 97% of the regulatory objective.","From February 10, Henan Province's single conventional dental implantation medical service price control target is 4,300 yuan, single conventional implantation full process cost is not higher than 97% of the regulatory target.",-9.0
283,660,ONLINE-W,从2月10日起，河南省单颗常规种植牙医疗服务价格全流程调控目标为4300元，单颗常规种植全流程费用不高于调控目标的97%。,"As of February 10, the cost of a single conventional dental implant medical treatment in Henan Province is regulated to be priced at 4,300 yuan for the full process, and it is prohibited from exceeding 97% of the regulatory objective.","From February 10, the whole process of regulating the price of medical services in Henan Province for a single conventional dental implant is targeted at 4,300 yuan, and the cost of a single conventional implant for the whole process is not higher than 97% of the regulation target.",-0.0
284,660,ONLINE-Y,从2月10日起，河南省单颗常规种植牙医疗服务价格全流程调控目标为4300元，单颗常规种植全流程费用不高于调控目标的97%。,"As of February 10, the cost of a single conventional dental implant medical treatment in Henan Province is regulated to be priced at 4,300 yuan for the full process, and it is prohibited from exceeding 97% of the regulatory objective.","Starting February 10, the price of a single conventional dental implant medical service in Henan Province is 4,300 yuan, and the cost of the whole process of a single routine dental implant is not higher than 97% of the regulation target.",-8.0
285,660,Yishu,从2月10日起，河南省单颗常规种植牙医疗服务价格全流程调控目标为4300元，单颗常规种植全流程费用不高于调控目标的97%。,"As of February 10, the cost of a single conventional dental implant medical treatment in Henan Province is regulated to be priced at 4,300 yuan for the full process, and it is prohibited from exceeding 97% of the regulatory objective.","From February 10th, the whole-process regulatory target for the price of a single conventional dental implant medical service in Henan Province is 4,300 yuan, and the cost of the whole process of a single conventional dental implant is not higher than 97% of the regulatory target.",-1.0
286,660,ZengHuiMT,从2月10日起，河南省单颗常规种植牙医疗服务价格全流程调控目标为4300元，单颗常规种植全流程费用不高于调控目标的97%。,"As of February 10, the cost of a single conventional dental implant medical treatment in Henan Province is regulated to be priced at 4,300 yuan for the full process, and it is prohibited from exceeding 97% of the regulatory objective.","From February 10th, the whole process regulation and control target of the price of a single conventional dental implant medical service in Henan Province is 4300 yuan, and the whole process cost of a single conventional dental implant is not higher than 97% of the regulation target.",-2.1
287,660,refA,从2月10日起，河南省单颗常规种植牙医疗服务价格全流程调控目标为4300元，单颗常规种植全流程费用不高于调控目标的97%。,"As of February 10, the cost of a single conventional dental implant medical treatment in Henan Province is regulated to be priced at 4,300 yuan for the full process, and it is prohibited from exceeding 97% of the regulatory objective.","As of February 10, the cost of a single conventional dental implant medical treatment in Henan Province is regulated to be priced at 4,300 yuan for the full process, and it is prohibited from exceeding 97% of the regulatory objective.",-1.0
288,1562,ANVITA,而我一直跟客服说，出现这样的问题是谁的责任，客服却半句不说是他们的责任，连半句责任都不敢担当，这样的售后服务还有什么保障呢? 一句话:认栽!但我估计我这个评价，亚马逊都不会给公布的机会，直接回删除!,"I have been asking the customer support who is accountable for the issue, but they have refused to acknowledge any responsibility and will not even accept it for a single word, what kind of warranty is offered for this type of post-purchase support? Planted! However, I anticipate that Amazon won't allow me a chance to publish my evaluation, so I'll just erase it","And I've been saying to the customer service, who is responsible for such a problem, the customer service does not say that it is their responsibility, they do not dare to take even half of the responsibility, what is the guarantee of such after-sales service?",-9.0
289,1562,GPT4-5shot,而我一直跟客服说，出现这样的问题是谁的责任，客服却半句不说是他们的责任，连半句责任都不敢担当，这样的售后服务还有什么保障呢? 一句话:认栽!但我估计我这个评价，亚马逊都不会给公布的机会，直接回删除!,"I have been asking the customer support who is accountable for the issue, but they have refused to acknowledge any responsibility and will not even accept it for a single word, what kind of warranty is offered for this type of post-purchase support? Planted! However, I anticipate that Amazon won't allow me a chance to publish my evaluation, so I'll just erase it","I kept asking the customer service who was responsible for this issue, but they didn't admit it was their fault, not even a word of responsibility. What kind of guarantee does such after-sales service provide? In one word: admit defeat! But I guess Amazon won't even give me the chance to publish this review, they'll just delete it!",-2.0
290,1562,HW-TSC,而我一直跟客服说，出现这样的问题是谁的责任，客服却半句不说是他们的责任，连半句责任都不敢担当，这样的售后服务还有什么保障呢? 一句话:认栽!但我估计我这个评价，亚马逊都不会给公布的机会，直接回删除!,"I have been asking the customer support who is accountable for the issue, but they have refused to acknowledge any responsibility and will not even accept it for a single word, what kind of warranty is offered for this type of post-purchase support? Planted! However, I anticipate that Amazon won't allow me a chance to publish my evaluation, so I'll just erase it","And I have been telling the customer service that who is responsible for such a problem, but the customer service does not say a word is their responsibility, and dare not even take responsibility for a half sentence. What kind of guarantee is there for such after-sales service? Planted! But I guess my evaluation, Amazon will not give a chance to publish it, so I will delete it directly!",-22.0
291,1562,IOL_Research,而我一直跟客服说，出现这样的问题是谁的责任，客服却半句不说是他们的责任，连半句责任都不敢担当，这样的售后服务还有什么保障呢? 一句话:认栽!但我估计我这个评价，亚马逊都不会给公布的机会，直接回删除!,"I have been asking the customer support who is accountable for the issue, but they have refused to acknowledge any responsibility and will not even accept it for a single word, what kind of warranty is offered for this type of post-purchase support? Planted! However, I anticipate that Amazon won't allow me a chance to publish my evaluation, so I'll just erase it","And I have been telling the customer service, who is responsible for such a problem, but the customer service does not say half of their responsibility, even half of the responsibility do not dare to assume, such after-sales service and what guarantee? In a word: recognition! But I estimate that I this evaluation, Amazon will not give the opportunity to publish, directly back to delete!",-35.0
292,1562,Lan-BridgeMT,而我一直跟客服说，出现这样的问题是谁的责任，客服却半句不说是他们的责任，连半句责任都不敢担当，这样的售后服务还有什么保障呢? 一句话:认栽!但我估计我这个评价，亚马逊都不会给公布的机会，直接回删除!,"I have been asking the customer support who is accountable for the issue, but they have refused to acknowledge any responsibility and will not even accept it for a single word, what kind of warranty is offered for this type of post-purchase support? Planted! However, I anticipate that Amazon won't allow me a chance to publish my evaluation, so I'll just erase it","And I keep telling customer service, whose responsibility is it for such a problem to occur, but the customer service doesn't say a word about their responsibility, they don't even dare to take half of the responsibility, what kind of guarantee does such after-sales service have? In one word: Accept defeat! But I guess my review won't be given a chance to be published by Amazon, it will be deleted directly!",-6.0
293,1562,NLLB_Greedy,而我一直跟客服说，出现这样的问题是谁的责任，客服却半句不说是他们的责任，连半句责任都不敢担当，这样的售后服务还有什么保障呢? 一句话:认栽!但我估计我这个评价，亚马逊都不会给公布的机会，直接回删除!,"I have been asking the customer support who is accountable for the issue, but they have refused to acknowledge any responsibility and will not even accept it for a single word, what kind of warranty is offered for this type of post-purchase support? Planted! However, I anticipate that Amazon won't allow me a chance to publish my evaluation, so I'll just erase it","I've been telling customers who is responsible for this problem, but they don't say half the words that it's their responsibility, they don't even dare to say half the words that it's their responsibility, what is the guarantee of this after-sales service?",-26.1
294,1562,NLLB_MBR_BLEU,而我一直跟客服说，出现这样的问题是谁的责任，客服却半句不说是他们的责任，连半句责任都不敢担当，这样的售后服务还有什么保障呢? 一句话:认栽!但我估计我这个评价，亚马逊都不会给公布的机会，直接回删除!,"I have been asking the customer support who is accountable for the issue, but they have refused to acknowledge any responsibility and will not even accept it for a single word, what kind of warranty is offered for this type of post-purchase support? Planted! However, I anticipate that Amazon won't allow me a chance to publish my evaluation, so I'll just erase it","And I keep telling my customers about who is responsible for such problems, they don't even say half of their responsibility, not even half of their responsibility, what is the guarantee for this after-sales service? One word: yes!",-17.0
