id,Target_Index,system,src,ref,hyps,mqm_score
164,612,Online-A,Transparency is the name of the game.,Главное �?прозрачность.,Прозрачность �?это название игры.,0
165,612,Online-B,Transparency is the name of the game.,Главное �?прозрачность.,Прозрачность �?это название игры.,0
166,612,Online-G,Transparency is the name of the game.,Главное �?прозрачность.,Прозрачность - это название игры.,0
167,612,Online-W,Transparency is the name of the game.,Главное �?прозрачность.,Прозрачность - вот имя игры.,-5
168,612,Online-Y,Transparency is the name of the game.,Главное �?прозрачность.,Прозрачность �?это название игры.,0
169,612,PROMT,Transparency is the name of the game.,Главное �?прозрачность.,Transparency - название игры.,-5
170,612,QUARTZ_TuneReranking,Transparency is the name of the game.,Главное �?прозрачность.,Умение контролировать ситуацию - это название игры.,-5
171,612,SRPOL,Transparency is the name of the game.,Главное �?прозрачность.,Прозрачность - это название игры.,0
172,612,bleu_bestmbr,Transparency is the name of the game.,Главное �?прозрачность.,Прозрачность �?это название игры.,0
173,612,comet_bestmbr,Transparency is the name of the game.,Главное �?прозрачность.,Прозрачность �?это название игры.,0
174,612,eTranslation,Transparency is the name of the game.,Главное �?прозрачность.,Прозрачность - это название игры.,0
175,612,refA,Transparency is the name of the game.,Главное �?прозрачность.,Главное �?прозрачность.,0
176,1058,HuaweiTSC,With that out of the way >.<...,"О том, когда не по пути >.<...",С этим из пути >. <...,-5
177,1058,JDExploreAcademy,With that out of the way >.<...,"О том, когда не по пути >.<...",С этим в стороне >.<...,-5
178,1058,Lan-Bridge,With that out of the way >.<...,"О том, когда не по пути >.<...",С этим покончено >.<...,0
179,1058,M2M100_1.2B-B4,With that out of the way >.<...,"О том, когда не по пути >.<...",С этим выйти из пути»...,-5
180,1058,Online-A,With that out of the way >.<...,"О том, когда не по пути >.<...",С этим в стороне >.<...,-5
181,1058,Online-B,With that out of the way >.<...,"О том, когда не по пути >.<...",С этим покончено >.<...,0
182,1058,Online-G,With that out of the way >.<...,"О том, когда не по пути >.<...",С этим покончено >.<...,0
183,1058,Online-W,With that out of the way >.<...,"О том, когда не по пути >.<...",С этим покончено >.<...,-1
184,1058,Online-Y,With that out of the way >.<...,"О том, когда не по пути >.<...",Убрав это с пути >.<...,-5
185,1058,PROMT,With that out of the way >.<...,"О том, когда не по пути >.<...",С этим с дороги >. <...,-5
186,1058,QUARTZ_TuneReranking,With that out of the way >.<...,"О том, когда не по пути >.<...",С этим ничего нельзя поделать.,-1.1
187,1058,SRPOL,With that out of the way >.<...,"О том, когда не по пути >.<...",С этим из пути >.<...,-5
188,1058,bleu_bestmbr,With that out of the way >.<...,"О том, когда не по пути >.<...",С этим покончено >.<...,-5
189,1058,comet_bestmbr,With that out of the way >.<...,"О том, когда не по пути >.<...",С этим никуда >.<...,-5
190,1058,eTranslation,With that out of the way >.<...,"О том, когда не по пути >.<...",С этим с пути «.»...,-6
191,1058,refA,With that out of the way >.<...,"О том, когда не по пути >.<...","О том, когда не по пути >.<...",-1
192,45,HuaweiTSC,"Everything,"" he said.","Все», �?сказал он.","Все "", - сказал он.",-0.1
193,45,JDExploreAcademy,"Everything,"" he said.","Все», �?сказал он.","Все"", - сказал он.",0
194,45,Lan-Bridge,"Everything,"" he said.","Все», �?сказал он.","Все<unk>, - сказал он.",-1.1
195,45,M2M100_1.2B-B4,"Everything,"" he said.","Все», �?сказал он.","Все что угодно», �?сказал он.",0
196,45,Online-A,"Everything,"" he said.","Все», �?сказал он.","Все», �?сказал он.",0
197,45,Online-B,"Everything,"" he said.","Все», �?сказал он.","Все"", - сказал он.",-0.1
198,45,Online-G,"Everything,"" he said.","Все», �?сказал он.","Все, - сказал он.",-0.2
199,45,Online-W,"Everything,"" he said.","Все», �?сказал он.","Все"", - сказал он.",-0.1
200,45,Online-Y,"Everything,"" he said.","Все», �?сказал он.","Все», - сказал он.",-0.1
201,45,PROMT,"Everything,"" he said.","Все», �?сказал он.","Все "", - сказал он.",-0.1
202,45,QUARTZ_TuneReranking,"Everything,"" he said.","Все», �?сказал он.","Все "", - сказал он.",-0.1
203,45,SRPOL,"Everything,"" he said.","Все», �?сказал он.","Все"", - сказал он.",-0.1
204,45,bleu_bestmbr,"Everything,"" he said.","Все», �?сказал он.","Все"", - сказал он.",-5
205,45,comet_bestmbr,"Everything,"" he said.","Все», �?сказал он.","Все"", �?сказал он.",0
206,45,eTranslation,"Everything,"" he said.","Все», �?сказал он.","Все, - сказал он.",-0.2
207,45,refA,"Everything,"" he said.","Все», �?сказал он.","Все», �?сказал он.",0
208,844,HuaweiTSC,"You are reading the ebooks on the #PRS_ORG# ereader, right?","Вы читаете электронные книги на электронном устройстве #PRS_ORG#, правильно?","Вы читаете электронные книги на ereader #PRS_ORG#, верно?",0
209,844,JDExploreAcademy,"You are reading the ebooks on the #PRS_ORG# ereader, right?","Вы читаете электронные книги на электронном устройстве #PRS_ORG#, правильно?","Вы читаете электронные книги на ридере #PRS_ORG#, верно?",0
210,844,Lan-Bridge,"You are reading the ebooks on the #PRS_ORG# ereader, right?","Вы читаете электронные книги на электронном устройстве #PRS_ORG#, правильно?","Вы читаете электронные книги на электронной читалке #PRS_ORG#, верно?",0
211,844,M2M100_1.2B-B4,"You are reading the ebooks on the #PRS_ORG# ereader, right?","Вы читаете электронные книги на электронном устройстве #PRS_ORG#, правильно?","Вы читаете электронные книги на #PRS_ORG# ereader, не так ли?",-2
212,844,Online-A,"You are reading the ebooks on the #PRS_ORG# ereader, right?","Вы читаете электронные книги на электронном устройстве #PRS_ORG#, правильно?","Вы читаете электронные книги на #PRS_ORG# ereader, верно?",0
213,844,Online-B,"You are reading the ebooks on the #PRS_ORG# ereader, right?","Вы читаете электронные книги на электронном устройстве #PRS_ORG#, правильно?","Вы читаете электронные книги в электронной читалке #PRS_ORG#, верно?",0
214,844,Online-G,"You are reading the ebooks on the #PRS_ORG# ereader, right?","Вы читаете электронные книги на электронном устройстве #PRS_ORG#, правильно?","Вы читаете электронные книги в читалке #PRS_ORG#, верно?",0
215,844,Online-W,"You are reading the ebooks on the #PRS_ORG# ereader, right?","Вы читаете электронные книги на электронном устройстве #PRS_ORG#, правильно?","Вы читаете электронные книги на электронной читалке #PRS_ORG#, верно?",0
216,844,Online-Y,"You are reading the ebooks on the #PRS_ORG# ereader, right?","Вы читаете электронные книги на электронном устройстве #PRS_ORG#, правильно?","Вы читаете электронные книги в электронной книге #PRS_ORG #, верно?",-1
217,844,PROMT,"You are reading the ebooks on the #PRS_ORG# ereader, right?","Вы читаете электронные книги на электронном устройстве #PRS_ORG#, правильно?","Вы читаете электронные книги на #PRS_ORG# ereader, верно?",-2
218,844,QUARTZ_TuneReranking,"You are reading the ebooks on the #PRS_ORG# ereader, right?","Вы читаете электронные книги на электронном устройстве #PRS_ORG#, правильно?","Вы читаете электронные книги на # PRS _ ORG # ereader, верно?",-3
219,844,SRPOL,"You are reading the ebooks on the #PRS_ORG# ereader, right?","Вы читаете электронные книги на электронном устройстве #PRS_ORG#, правильно?","Вы читаете электронные книги на #PRS_ORG# ereader, верно?",0
220,844,bleu_bestmbr,"You are reading the ebooks on the #PRS_ORG# ereader, right?","Вы читаете электронные книги на электронном устройстве #PRS_ORG#, правильно?","Вы читаете электронные книги на #PRS_ORG#, верно?",0
221,844,comet_bestmbr,"You are reading the ebooks on the #PRS_ORG# ereader, right?","Вы читаете электронные книги на электронном устройстве #PRS_ORG#, правильно?","Вы читаете электронные книги с помощью программы #PRS_ORG#, верно?",0
222,844,eTranslation,"You are reading the ebooks on the #PRS_ORG# ereader, right?","Вы читаете электронные книги на электронном устройстве #PRS_ORG#, правильно?","Вы читаете электронные книги на ридере «PRS'ORG», не так ли?",-1
223,844,refA,"You are reading the ebooks on the #PRS_ORG# ereader, right?","Вы читаете электронные книги на электронном устройстве #PRS_ORG#, правильно?","Вы читаете электронные книги на электронном устройстве #PRS_ORG#, правильно?",0
224,2020,HuaweiTSC,"He didn't say anything else, so I moved on and continued shopping.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.","Он больше ничего не сказал, поэтому я пошел дальше и продолжил ходить по магазинам.",-5
225,2020,JDExploreAcademy,"He didn't say anything else, so I moved on and continued shopping.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.","Он больше ничего не сказал, поэтому я двинулась дальше и продолжила покупки.",-2
226,2020,Lan-Bridge,"He didn't say anything else, so I moved on and continued shopping.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.","Больше он ничего не сказал, поэтому я пошел дальше и продолжил покупки.",-3
227,2020,M2M100_1.2B-B4,"He didn't say anything else, so I moved on and continued shopping.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.","Он не сказал ничего другого, поэтому я перешел и продолжил шопинг.",-15
228,2020,Online-A,"He didn't say anything else, so I moved on and continued shopping.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.","Он больше ничего не сказал, поэтому я пошел дальше и продолжил ходить по магазинам.",-5
229,2020,Online-B,"He didn't say anything else, so I moved on and continued shopping.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.","Больше он ничего не сказал, поэтому я пошел дальше и продолжил покупки.",0
230,2020,Online-G,"He didn't say anything else, so I moved on and continued shopping.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.","Он больше ничего не сказал, так что я двинулась дальше и продолжила ходить по магазинам.",-7
231,2020,Online-W,"He didn't say anything else, so I moved on and continued shopping.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.","Он больше ничего не сказал, поэтому я прошла дальше и продолжила покупки.",-2
232,2020,Online-Y,"He didn't say anything else, so I moved on and continued shopping.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.","Больше он ничего не сказал, поэтому я двинулась дальше и продолжила делать покупки.",-2
233,2020,PROMT,"He didn't say anything else, so I moved on and continued shopping.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.","Больше он ничего не говорил, поэтому я двинулся дальше и продолжил шопинг.",-5
234,2020,QUARTZ_TuneReranking,"He didn't say anything else, so I moved on and continued shopping.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.","Больше он ничего не сказал, и я продолжила ходить за покупками.",-6
235,2020,SRPOL,"He didn't say anything else, so I moved on and continued shopping.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.","Больше он ничего не сказал, и я двинулась дальше и продолжила шопинг.",-7
236,2020,bleu_bestmbr,"He didn't say anything else, so I moved on and continued shopping.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.","Больше он ничего не сказал, поэтому я пошел дальше и продолжил покупки.",0
237,2020,comet_bestmbr,"He didn't say anything else, so I moved on and continued shopping.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.","Он больше ничего не сказал, поэтому я пошел дальше и продолжил делать покупки.",0
238,2020,eTranslation,"He didn't say anything else, so I moved on and continued shopping.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.","Больше он ничего не сказал, поэтому я двинулся дальше и продолжил ходить по магазинам.",-5
239,2020,refA,"He didn't say anything else, so I moved on and continued shopping.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.",0
240,1456,HuaweiTSC,Liz Truss pledges another £75m in aid to Afghanistan at G7 meeting,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов в помощь Афганистану на встрече G7,Лиз Трасс обещает еще 75 миллионов фунтов стерлингов на помощь Афганистану на встрече G7,0
241,1456,JDExploreAcademy,Liz Truss pledges another £75m in aid to Afghanistan at G7 meeting,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов в помощь Афганистану на встрече G7,Лиз Трасс обещает еще 75 миллионов фунтов в помощь Афганистану на встрече G7,0
242,1456,Lan-Bridge,Liz Truss pledges another £75m in aid to Afghanistan at G7 meeting,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов в помощь Афганистану на встрече G7,Лиз Трасс пообещала Афганистану еще 75 миллионов фунтов стерлингов на встрече G7,0
243,1456,M2M100_1.2B-B4,Liz Truss pledges another £75m in aid to Afghanistan at G7 meeting,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов в помощь Афганистану на встрече G7,Лиз Трусс пообещала еще 75 млн фунтов на помощь Афганистану на саммите G7,-6
244,1456,Online-A,Liz Truss pledges another £75m in aid to Afghanistan at G7 meeting,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов в помощь Афганистану на встрече G7,Лиз Трусс обещает еще 75 миллионов фунтов стерлингов в качестве помощи Афганистану на встрече G7,-6
245,1456,Online-B,Liz Truss pledges another £75m in aid to Afghanistan at G7 meeting,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов в помощь Афганистану на встрече G7,Лиз Трасс пообещала Афганистану еще 75 миллионов фунтов стерлингов на встрече G7,0
246,1456,Online-G,Liz Truss pledges another £75m in aid to Afghanistan at G7 meeting,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов в помощь Афганистану на встрече G7,Лиз Трасс обещает выделить еще 75 миллионов фунтов стерлингов на помощь Афганистану на встрече G7,0
247,1456,Online-W,Liz Truss pledges another £75m in aid to Afghanistan at G7 meeting,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов в помощь Афганистану на встрече G7,Лиз Трусс обещает еще 75 миллионов фунтов стерлингов помощи Афганистану на встрече G7,-5
248,1456,Online-Y,Liz Truss pledges another £75m in aid to Afghanistan at G7 meeting,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов в помощь Афганистану на встрече G7,Лиз Трасс обещает еще 75 млн фунтов стерлингов помощи Афганистану на встрече G7,-1
249,1456,PROMT,Liz Truss pledges another £75m in aid to Afghanistan at G7 meeting,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов в помощь Афганистану на встрече G7,Лиз Трасс пообещала еще 75 млн фунтов в качестве помощи Афганистану на встрече G7,0
250,1456,QUARTZ_TuneReranking,Liz Truss pledges another £75m in aid to Afghanistan at G7 meeting,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов в помощь Афганистану на встрече G7,Лиз Трасс на встрече G7 взывает к выделению еще 75 миллионов фунтов стерлингов на помощь Афганистану,-1
251,1456,SRPOL,Liz Truss pledges another £75m in aid to Afghanistan at G7 meeting,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов в помощь Афганистану на встрече G7,Лиз Трасс пообещала еще 75 млн фунтов в качестве помощи Афганистану на встрече G7,-1
252,1456,bleu_bestmbr,Liz Truss pledges another £75m in aid to Afghanistan at G7 meeting,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов в помощь Афганистану на встрече G7,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов на помощь Афганистану на встрече G7,0
253,1456,comet_bestmbr,Liz Truss pledges another £75m in aid to Afghanistan at G7 meeting,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов в помощь Афганистану на встрече G7,Лиз Трасс на встрече G7 пообещала предоставить дополнительные 75 млн фунтов стерлингов для помощи Афганистану.,-1
254,1456,eTranslation,Liz Truss pledges another £75m in aid to Afghanistan at G7 meeting,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов в помощь Афганистану на встрече G7,Лиз Трусс обещает еще 75 миллионов евро в помощь Афганистану на встрече G7,-10
255,1456,refA,Liz Truss pledges another £75m in aid to Afghanistan at G7 meeting,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов в помощь Афганистану на встрече G7,Лиз Трасс пообещала еще 75 миллионов фунтов стерлингов в помощь Афганистану на встрече G7,-1
256,1026,HuaweiTSC,Here is the course intro,Это введение в курс,Вот интро курса,-5
257,1026,JDExploreAcademy,Here is the course intro,Это введение в курс,Вот вводная часть курса,0
258,1026,Lan-Bridge,Here is the course intro,Это введение в курс,Вот вступление к курсу,0
259,1026,M2M100_1.2B-B4,Here is the course intro,Это введение в курс,Вот курс интро,-5
260,1026,Online-A,Here is the course intro,Это введение в курс,Вот введение в курс,0
261,1026,Online-B,Here is the course intro,Это введение в курс,Вот вступление к курсу,-5
262,1026,Online-G,Here is the course intro,Это введение в курс,Вот вводная часть курса,0
263,1026,Online-W,Here is the course intro,Это введение в курс,Вот описание курса,0
264,1026,Online-Y,Here is the course intro,Это введение в курс,Вот вступление к курсу,-5
265,1026,PROMT,Here is the course intro,Это введение в курс,Вот вводная часть курса,0
266,1026,QUARTZ_TuneReranking,Here is the course intro,Это введение в курс,Вот вводная часть курса:,0
267,1026,SRPOL,Here is the course intro,Это введение в курс,Вот введение курса,-5
268,1026,bleu_bestmbr,Here is the course intro,Это введение в курс,Вот введение к курсу,0
269,1026,comet_bestmbr,Here is the course intro,Это введение в курс,Вот введение к курсу,-5
270,1026,eTranslation,Here is the course intro,Это введение в курс,Вот вводная часть курса,0
271,1026,refA,Here is the course intro,Это введение в курс,Это введение в курс,0
272,1581,HuaweiTSC,The math they do is just crazy.,"Математика, которой они занимаются �?это просто бред.","Математика, которую они делают, просто сумасшедшая.",-1
273,1581,JDExploreAcademy,The math they do is just crazy.,"Математика, которой они занимаются �?это просто бред.","Математика, которую они делают, просто сумасшедшая.",-1
274,1581,Lan-Bridge,The math they do is just crazy.,"Математика, которой они занимаются �?это просто бред.","Математика, которую они делают, просто сумасшедшая.",-1
275,1581,M2M100_1.2B-B4,The math they do is just crazy.,"Математика, которой они занимаются �?это просто бред.","Математика, которую они делают просто сумасшедшая.",-1.1
276,1581,Online-A,The math they do is just crazy.,"Математика, которой они занимаются �?это просто бред.","Математика, которую они делают, просто сумасшедшая.",-1
277,1581,Online-B,The math they do is just crazy.,"Математика, которой они занимаются �?это просто бред.","Математика, которую они делают, просто сумасшедшая.",-1
278,1581,Online-G,The math they do is just crazy.,"Математика, которой они занимаются �?это просто бред.","Математика, которую они делают, просто сумасшедшая.",-1
279,1581,Online-W,The math they do is just crazy.,"Математика, которой они занимаются �?это просто бред.","Подсчеты, которые они делают, просто безумны.",0
280,1581,Online-Y,The math they do is just crazy.,"Математика, которой они занимаются �?это просто бред.","Математика, которую они делают, просто сумасшедшая.",-1
281,1581,PROMT,The math they do is just crazy.,"Математика, которой они занимаются �?это просто бред.","Математика, которую они делают, просто сумасшедшая.",-1
282,1581,QUARTZ_TuneReranking,The math they do is just crazy.,"Математика, которой они занимаются �?это просто бред.",Их математика просто сумасшедшая.,-1
283,1581,SRPOL,The math they do is just crazy.,"Математика, которой они занимаются �?это просто бред.","Математика, которую они делают, просто сумасшедшая.",-1
284,1581,bleu_bestmbr,The math they do is just crazy.,"Математика, которой они занимаются �?это просто бред.","Математика, которую они делают, просто сумасшедшая.",-1
285,1581,comet_bestmbr,The math they do is just crazy.,"Математика, которой они занимаются �?это просто бред.",Используемая ими математика просто сумасшедшая.,0
286,1581,eTranslation,The math they do is just crazy.,"Математика, которой они занимаются �?это просто бред.","Математика, которую они делают, просто сумасшедшая.",-1
287,1581,refA,The math they do is just crazy.,"Математика, которой они занимаются �?это просто бред.","Математика, которой они занимаются �?это просто бред.",-1
288,2012,HuaweiTSC,"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.","Информация и заявления о продуктах не предназначены для диагностики, лечения, лечения или предотвращения какого-либо заболевания или состояния здоровья.",-2
289,2012,JDExploreAcademy,"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.","Информация и заявления о продуктах не предназначены для использования в целях диагностики, лечения, излечения или предотвращения какого-либо заболевания или состояния здоровья.",-2
290,2012,Lan-Bridge,"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.","Информация и заявления о продуктах не предназначены для диагностики, лечения, излечения или предотвращения каких-либо заболеваний или состояний здоровья.",-2
291,2012,M2M100_1.2B-B4,"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.","Информация и заявления о продуктах не предназначены для диагностики, лечения, лечения или профилактики какого-либо заболевания или состояния здоровья.",-2
292,2012,Online-A,"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.","Информация и заявления о продуктах не предназначены для использования для диагностики, лечения, лечения или предотвращения каких-либо заболеваний или состояний здоровья.",-4
293,2012,Online-B,"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.","Информация и заявления о продуктах не предназначены для диагностики, лечения, излечения или предотвращения каких-либо заболеваний или состояний здоровья.",-2
294,2012,Online-G,"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.","Информация и заявления о продуктах не предназначены для использования для диагностики, лечения, излечения или профилактики каких-либо заболеваний или состояний здоровья.",-2
295,2012,Online-W,"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.","Информация и заявления о продуктах не предназначены для диагностики, лечения, лечения или профилактики каких-либо заболеваний или состояний здоровья.",-1
296,2012,Online-Y,"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.","Информация и заявления о продуктах не предназначены для диагностики, лечения или профилактики любого заболевания или состояния здоровья.",-1
297,2012,PROMT,"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.","Информация и заявления о продуктах не предназначены для диагностики, лечения или предотвращения каких-либо заболеваний или состояний здоровья.",-2
298,2012,QUARTZ_TuneReranking,"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.",Информация и заявления о продуктах не предназначены для использования в целях профилактики или лечения каких-либо заболеваний.,-5
299,2012,SRPOL,"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.","Информация и заявления о продуктах не предназначены для использования для диагностики, лечения, лечения или предотвращения каких-либо заболеваний или состояния здоровья.",-4
300,2012,bleu_bestmbr,"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.","Информация и заявления о продуктах не предназначены для диагностики, лечения, лечения или предотвращения каких-либо заболеваний или состояний здоровья.",-3
301,2012,comet_bestmbr,"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.","Информация и заявления о продуктах не предназначены для использования в целях диагностики, лечения или предотвращения каких-либо заболеваний или состояний здоровья.",-1
302,2012,eTranslation,"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.","Информация и заявления о продуктах не предназначены для использования для диагностики, лечения, лечения или предотвращения каких-либо заболеваний или состояния здоровья.",-3
303,2012,refA,"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.",-2
304,1984,HuaweiTSC,"For elderly and working dogs or those showing reduced muscle mass, Joint Aid for Dogs is recommended to be fed at the ‘Full Support�?level.","Для пожилых или рабочих собак, или тех, у которых наблюдается снижение мышечной массы, Joint Aid для собак рекомендуется к приему на уровне «полной поддержки».","Для пожилых и работающих собак или тех, у кого снижена мышечная масса, Joint Aid for Dogs рекомендуется кормить на уровне Full Support.",-1
305,1984,JDExploreAcademy,"For elderly and working dogs or those showing reduced muscle mass, Joint Aid for Dogs is recommended to be fed at the ‘Full Support�?level.","Для пожилых или рабочих собак, или тех, у которых наблюдается снижение мышечной массы, Joint Aid для собак рекомендуется к приему на уровне «полной поддержки».","Для пожилых и работающих собак или тех, у кого наблюдается снижение мышечной массы, Joint Aid for Dogs рекомендуется кормить на уровне ""Полная поддержка"".",-4.2
306,1984,Lan-Bridge,"For elderly and working dogs or those showing reduced muscle mass, Joint Aid for Dogs is recommended to be fed at the ‘Full Support�?level.","Для пожилых или рабочих собак, или тех, у которых наблюдается снижение мышечной массы, Joint Aid для собак рекомендуется к приему на уровне «полной поддержки».",Пожилым и рабочим собакам или собакам с уменьшенной мышечной массой Joint Aid for Dogs рекомендуется кормить на уровне <unk>Полная поддержка<unk>.,-5
307,1984,M2M100_1.2B-B4,"For elderly and working dogs or those showing reduced muscle mass, Joint Aid for Dogs is recommended to be fed at the ‘Full Support�?level.","Для пожилых или рабочих собак, или тех, у которых наблюдается снижение мышечной массы, Joint Aid для собак рекомендуется к приему на уровне «полной поддержки».","Для пожилых и работающих собак или тех, кто демонстрирует снижение мышечной массы, рекомендуется кормить Совместную помощь для собак на уровне «Полной поддержки».",-7
308,1984,Online-A,"For elderly and working dogs or those showing reduced muscle mass, Joint Aid for Dogs is recommended to be fed at the ‘Full Support�?level.","Для пожилых или рабочих собак, или тех, у которых наблюдается снижение мышечной массы, Joint Aid для собак рекомендуется к приему на уровне «полной поддержки».","Для пожилых и рабочих собак или тех, у кого снижена мышечная масса, Joint Aid for Dogs рекомендуется кормить на уровне «Полной поддержки».",-1
